date,sku,on_hand,on_order
2025-11-20,P104,0,1300
2025-11-21,P104,0,1300
2025-11-22,P104,1227,1535
2025-11-23,P104,1196,1535
2025-11-24,P104,1043,1535
2025-11-25,P104,891,1535
2025-11-26,P104,775,1535
2025-11-27,P104,609,1535
2025-11-28,P104,463,1535
2025-11-29,P104,396,1535
2025-11-30,P104,367,1535
2025-12-01,P104,211,1535
2025-12-02,P104,1574,1625
2025-12-03,P104,1424,1625
2025-12-04,P104,1255,1625
2025-12-05,P104,1135,1625
2025-12-06,P104,1062,1625
2025-12-07,P104,1036,1625
2025-12-08,P104,890,1625
2025-12-09,P104,692,1625
2025-12-10,P104,486,1625
2025-12-11,P104,317,1625
2025-12-12,P104,170,1625
2025-12-13,P104,84,1625
2025-12-14,P104,47,1625
2025-12-15,P104,0,1625
2025-12-16,P104,0,1625
2025-12-17,P104,0,1625
2025-12-18,P104,0,1625
2025-12-19,P104,1471,1885
2025-12-20,P104,1378,1885
2025-12-21,P104,1339,1885
2025-12-22,P104,1170,1885
2025-12-23,P104,979,1885
2025-12-24,P104,779,1885
2025-12-25,P104,555,1885
2025-12-26,P104,381,1885
2025-12-27,P104,284,1885
2025-12-28,P104,238,1885
2025-12-29,P104,58,1885
2025-12-30,P104,0,1885
2025-12-31,P104,1682,2065
2023-01-01,P105,768,0
2023-01-02,P105,733,0
2023-01-03,P105,690,0
2023-01-04,P105,650,0
2023-01-05,P105,609,0
2023-01-06,P105,573,545
2023-01-07,P105,553,545
2023-01-08,P105,547,545
2023-01-09,P105,511,545
2023-01-10,P105,473,545
2023-01-11,P105,430,545
2023-01-12,P105,395,545
2023-01-13,P105,359,545
2023-01-14,P105,339,545
2023-01-15,P105,330,545
2023-01-16,P105,293,545
2023-01-17,P105,251,545
2023-01-18,P105,220,545
2023-01-19,P105,734,0
2023-01-20,P105,708,0
2023-01-21,P105,687,0
2023-01-22,P105,679,0
2023-01-23,P105,638,0
2023-01-24,P105,559,530
2023-01-25,P105,523,530
2023-01-26,P105,486,530
2023-01-27,P105,445,530
2023-01-28,P105,422,530
2023-01-29,P105,414,530
2023-01-30,P105,375,530
2023-01-31,P105,330,530
2023-02-01,P105,293,530
2023-02-02,P105,787,0
2023-02-03,P105,752,0
2023-02-04,P105,735,0
2023-02-05,P105,727,0
2023-02-06,P105,694,0
2023-02-07,P105,651,0
2023-02-08,P105,610,0
2023-02-09,P105,567,0
2023-02-10,P105,538,505
2023-02-11,P105,514,505
2023-02-12,P105,508,505
2023-02-13,P105,475,505
2023-02-14,P105,439,505
2023-02-15,P105,395,505
2023-02-16,P105,357,505
2023-02-17,P105,323,505
2023-02-18,P105,305,505
2023-02-19,P105,803,0
2023-02-20,P105,761,0
2023-02-21,P105,719,0
2023-02-22,P105,675,0
2023-02-23,P105,636,0
2023-02-24,P105,611,0
2023-02-25,P105,594,0
2023-02-26,P105,586,0
2023-02-27,P105,550,0
2023-02-28,P105,514,495
2023-03-01,P105,460,495
2023-03-02,P105,419,495
2023-03-03,P105,382,495
2023-03-04,P105,362,495
2023-03-05,P105,355,495
2023-03-06,P105,317,495
2023-03-07,P105,284,495
2023-03-08,P105,247,495
2023-03-09,P105,221,495
2023-03-10,P105,192,495
2023-03-11,P105,174,495
2023-03-12,P105,155,495
2023-03-13,P105,621,0
2023-03-14,P105,588,0
2023-03-15,P105,550,0
2023-03-16,P105,507,470
2023-03-17,P105,472,470
2023-03-18,P105,452,470
2023-03-19,P105,445,470
2023-03-20,P105,411,470
2023-03-21,P105,373,470
2023-03-22,P105,339,470
2023-03-23,P105,300,470
2023-03-24,P105,272,470
2023-03-25,P105,252,470
2023-03-26,P105,245,470
2023-03-27,P105,210,470
2023-03-28,P105,180,470
2023-03-29,P105,148,470
2023-03-30,P105,578,0
2023-03-31,P105,545,0
2023-04-01,P105,526,0
2023-04-02,P105,519,0
2023-04-03,P105,484,460
2023-04-04,P105,453,460
2023-04-05,P105,417,460
2023-04-06,P105,381,460
2023-04-07,P105,347,460
2023-04-08,P105,331,460
2023-04-09,P105,324,460
2023-04-10,P105,287,460
2023-04-11,P105,252,460
2023-04-12,P105,218,460
2023-04-13,P105,176,460
2023-04-14,P105,147,460
2023-04-15,P105,127,460
2023-04-16,P105,121,460
2023-04-17,P105,544,0
2023-04-18,P105,506,470
2023-04-19,P105,473,470
2023-04-20,P105,444,470
2023-04-21,P105,419,470
2023-04-22,P105,403,470
2023-04-23,P105,396,470
2023-04-24,P105,366,470
2023-04-25,P105,331,470
2023-04-26,P105,285,470
2023-04-27,P105,252,470
2023-04-28,P105,224,470
2023-04-29,P105,207,470
2023-04-30,P105,200,470
2023-05-01,P105,641,0
2023-05-02,P105,609,0
2023-05-03,P105,579,0
2023-05-04,P105,551,0
2023-05-05,P105,516,0
2023-05-06,P105,500,0
2023-05-07,P105,495,0
2023-05-08,P105,464,430
2023-05-09,P105,427,430
2023-05-10,P105,396,430
2023-05-11,P105,358,430
2023-05-12,P105,330,430
2023-05-13,P105,312,430
2023-05-14,P105,305,430
2023-05-15,P105,271,430
2023-05-16,P105,243,430
2023-05-17,P105,214,430
2023-05-18,P105,178,430
2023-05-19,P105,150,430
2023-05-20,P105,562,0
2023-05-21,P105,556,0
2023-05-22,P105,524,0
2023-05-23,P105,496,0
2023-05-24,P105,466,0
2023-05-25,P105,438,0
2023-05-26,P105,408,405
2023-05-27,P105,392,405
2023-05-28,P105,385,405
2023-05-29,P105,355,405
2023-05-30,P105,326,405
2023-05-31,P105,294,405
2023-06-01,P105,267,405
2023-06-02,P105,234,405
2023-06-03,P105,206,405
2023-06-04,P105,605,0
2023-06-05,P105,573,0
2023-06-06,P105,541,0
2023-06-07,P105,515,0
2023-06-08,P105,488,0
2023-06-09,P105,456,0
2023-06-10,P105,440,415
2023-06-11,P105,435,415
2023-06-12,P105,403,415
2023-06-13,P105,373,415
2023-06-14,P105,345,415
2023-06-15,P105,319,415
2023-06-16,P105,287,415
2023-06-17,P105,275,415
2023-06-18,P105,269,415
2023-06-19,P105,239,415
2023-06-20,P105,202,415
2023-06-21,P105,585,0
2023-06-22,P105,558,0
2023-06-23,P105,525,0
2023-06-24,P105,512,0
2023-06-25,P105,506,0
2023-06-26,P105,475,0
2023-06-27,P105,447,0
2023-06-28,P105,415,400
2023-06-29,P105,387,400
2023-06-30,P105,357,400
2023-07-01,P105,345,400
2023-07-02,P105,339,400
2023-07-03,P105,311,400
2023-07-04,P105,277,400
2023-07-05,P105,247,400
2023-07-06,P105,214,400
2023-07-07,P105,185,400
2023-07-08,P105,170,400
2023-07-09,P105,163,400
2023-07-10,P105,131,400
2023-07-11,P105,99,400
2023-07-12,P105,77,400
2023-07-13,P105,51,400
2023-07-14,P105,419,390
2023-07-15,P105,406,390
2023-07-16,P105,399,390
2023-07-17,P105,368,390
2023-07-18,P105,340,390
2023-07-19,P105,317,390
2023-07-20,P105,290,390
2023-07-21,P105,256,390
2023-07-22,P105,242,390
2023-07-23,P105,237,390
2023-07-24,P105,211,390
2023-07-25,P105,177,390
2023-07-26,P105,538,0
2023-07-27,P105,494,0
2023-07-28,P105,462,0
2023-07-29,P105,446,0
2023-07-30,P105,441,0
2023-07-31,P105,416,395
2023-08-01,P105,382,395
2023-08-02,P105,317,395
2023-08-03,P105,293,395
2023-08-04,P105,271,395
2023-08-05,P105,258,395
2023-08-06,P105,253,395
2023-08-07,P105,231,395
2023-08-08,P105,205,395
2023-08-09,P105,178,395
2023-08-10,P105,151,395
2023-08-11,P105,119,395
2023-08-12,P105,104,395
2023-08-13,P105,493,0
2023-08-14,P105,462,0
2023-08-15,P105,433,0
2023-08-16,P105,402,0
2023-08-17,P105,372,365
2023-08-18,P105,344,365
2023-08-19,P105,324,365
2023-08-20,P105,317,365
2023-08-21,P105,291,365
2023-08-22,P105,259,365
2023-08-23,P105,232,365
2023-08-24,P105,202,365
2023-08-25,P105,178,365
2023-08-26,P105,165,365
2023-08-27,P105,159,365
2023-08-28,P105,126,365
2023-08-29,P105,94,365
2023-08-30,P105,61,365
2023-08-31,P105,30,365
2023-09-01,P105,367,395
2023-09-02,P105,352,395
2023-09-03,P105,345,395
2023-09-04,P105,312,395
2023-09-05,P105,281,395
2023-09-06,P105,251,395
2023-09-07,P105,216,395
2023-09-08,P105,188,395
2023-09-09,P105,172,395
2023-09-10,P105,165,395
2023-09-11,P105,135,395
2023-09-12,P105,106,395
2023-09-13,P105,74,395
2023-09-14,P105,44,395
2023-09-15,P105,10,395
2023-09-16,P105,0,395
2023-09-17,P105,0,395
2023-09-18,P105,0,395
2023-09-19,P105,362,415
2023-09-20,P105,326,415
2023-09-21,P105,297,415
2023-09-22,P105,267,415
2023-09-23,P105,251,415
2023-09-24,P105,245,415
2023-09-25,P105,217,415
2023-09-26,P105,183,415
2023-09-27,P105,150,415
2023-09-28,P105,115,415
2023-09-29,P105,85,415
2023-09-30,P105,69,415
2023-10-01,P105,62,415
2023-10-02,P105,33,415
2023-10-03,P105,0,415
2023-10-04,P105,0,415
2023-10-05,P105,0,415
2023-10-06,P105,0,415
2023-10-07,P105,0,415
2023-10-08,P105,0,415
2023-10-09,P105,0,415
2023-10-10,P105,0,415
2023-10-11,P105,0,415
2023-10-12,P105,381,440
2023-10-13,P105,353,440
2023-10-14,P105,333,440
2023-10-15,P105,326,440
2023-10-16,P105,297,440
2023-10-17,P105,266,440
2023-10-18,P105,227,440
2023-10-19,P105,188,440
2023-10-20,P105,593,0
2023-10-21,P105,573,0
2023-10-22,P105,565,0
2023-10-23,P105,530,0
2023-10-24,P105,494,460
2023-10-25,P105,458,460
2023-10-26,P105,422,460
2023-10-27,P105,393,460
2023-10-28,P105,374,460
2023-10-29,P105,366,460
2023-10-30,P105,333,460
2023-10-31,P105,299,460
2023-11-01,P105,263,460
2023-11-02,P105,232,460
2023-11-03,P105,204,460
2023-11-04,P105,184,460
2023-11-05,P105,637,0
2023-11-06,P105,603,0
2023-11-07,P105,570,0
2023-11-08,P105,530,0
2023-11-09,P105,492,0
2023-11-10,P105,460,455
2023-11-11,P105,444,455
2023-11-12,P105,437,455
2023-11-13,P105,400,455
2023-11-14,P105,363,455
2023-11-15,P105,327,455
2023-11-16,P105,291,455
2023-11-17,P105,255,455
2023-11-18,P105,237,455
2023-11-19,P105,229,455
2023-11-20,P105,197,455
2023-11-21,P105,150,455
2023-11-22,P105,115,455
2023-11-23,P105,79,455
2023-11-24,P105,43,455
2023-11-25,P105,25,455
2023-11-26,P105,12,455
2023-11-27,P105,431,490
2023-11-28,P105,397,490
2023-11-29,P105,358,490
2023-11-30,P105,329,490
2023-12-01,P105,288,490
2023-12-02,P105,267,490
2023-12-03,P105,259,490
2023-12-04,P105,229,490
2023-12-05,P105,194,490
2023-12-06,P105,151,490
2023-12-07,P105,98,490
2023-12-08,P105,59,490
2023-12-09,P105,38,490
2023-12-10,P105,30,490
2023-12-11,P105,0,490
2023-12-12,P105,447,515
2023-12-13,P105,414,515
2023-12-14,P105,382,515
2023-12-15,P105,352,515
2023-12-16,P105,330,515
2023-12-17,P105,322,515
2023-12-18,P105,284,515
2023-12-19,P105,245,515
2023-12-20,P105,211,515
2023-12-21,P105,176,515
2023-12-22,P105,143,515
2023-12-23,P105,126,515
2023-12-24,P105,119,515
2023-12-25,P105,601,0
2023-12-26,P105,559,0
2023-12-27,P105,517,0
2023-12-28,P105,485,475
2023-12-29,P105,450,475
2023-12-30,P105,426,475
2023-12-31,P105,419,475
2024-01-01,P105,379,475
2024-01-02,P105,339,475
2024-01-03,P105,295,475
2024-01-04,P105,256,475
2024-01-05,P105,221,475
2024-01-06,P105,201,475
2024-01-07,P105,193,475
2024-01-08,P105,155,475
2024-01-09,P105,596,0
2024-01-10,P105,551,510
2024-01-11,P105,508,510
2024-01-12,P105,476,510
2024-01-13,P105,457,510
2024-01-14,P105,449,510
2024-01-15,P105,415,510
2024-01-16,P105,383,510
2024-01-17,P105,346,510
2024-01-18,P105,309,510
2024-01-19,P105,278,510
2024-01-20,P105,767,0
2024-01-21,P105,758,0
2024-01-22,P105,715,0
2024-01-23,P105,675,0
2024-01-24,P105,643,0
2024-01-25,P105,601,0
2024-01-26,P105,564,0
2024-01-27,P105,543,0
2024-01-28,P105,533,0
2024-01-29,P105,497,495
2024-01-30,P105,469,495
2024-01-31,P105,434,495
2024-02-01,P105,393,495
2024-02-02,P105,356,495
2024-02-03,P105,338,495
2024-02-04,P105,331,495
2024-02-05,P105,293,495
2024-02-06,P105,753,0
2024-02-07,P105,711,0
2024-02-08,P105,674,0
2024-02-09,P105,640,0
2024-02-10,P105,621,0
2024-02-11,P105,613,0
2024-02-12,P105,574,0
2024-02-13,P105,533,500
2024-02-14,P105,492,500
2024-02-15,P105,454,500
2024-02-16,P105,421,500
2024-02-17,P105,402,500
2024-02-18,P105,394,500
2024-02-19,P105,346,500
2024-02-20,P105,312,500
2024-02-21,P105,274,500
2024-02-22,P105,235,500
2024-02-23,P105,200,500
2024-02-24,P105,178,500
2024-02-25,P105,170,500
2024-02-26,P105,632,0
2024-02-27,P105,588,0
2024-02-28,P105,541,520
2024-02-29,P105,497,520
2024-03-01,P105,461,520
2024-03-02,P105,441,520
2024-03-03,P105,433,520
2024-03-04,P105,394,520
2024-03-05,P105,358,520
2024-03-06,P105,315,520
2024-03-07,P105,276,520
2024-03-08,P105,212,520
2024-03-09,P105,195,520
2024-03-10,P105,187,520
2024-03-11,P105,157,520
2024-03-12,P105,120,520
2024-03-13,P105,604,0
2024-03-14,P105,565,0
2024-03-15,P105,522,530
2024-03-16,P105,501,530
2024-03-17,P105,492,530
2024-03-18,P105,452,530
2024-03-19,P105,408,530
2024-03-20,P105,362,530
2024-03-21,P105,328,530
2024-03-22,P105,296,530
2024-03-23,P105,264,530
2024-03-24,P105,256,530
2024-03-25,P105,218,530
2024-03-26,P105,180,530
2024-03-27,P105,116,530
2024-03-28,P105,603,570
2024-03-29,P105,572,570
2024-03-30,P105,551,570
2024-03-31,P105,543,570
2024-04-01,P105,513,570
2024-04-02,P105,478,570
2024-04-03,P105,443,570
2024-04-04,P105,376,570
2024-04-05,P105,343,570
2024-04-06,P105,324,570
2024-04-07,P105,318,570
2024-04-08,P105,272,570
2024-04-09,P105,234,570
2024-04-10,P105,195,570
2024-04-11,P105,731,0
2024-04-12,P105,699,0
2024-04-13,P105,676,0
2024-04-14,P105,670,0
2024-04-15,P105,633,0
2024-04-16,P105,601,0
2024-04-17,P105,566,0
2024-04-18,P105,533,0
2024-04-19,P105,503,475
2024-04-20,P105,485,475
2024-04-21,P105,480,475
2024-04-22,P105,446,475
2024-04-23,P105,410,475
2024-04-24,P105,364,475
2024-04-25,P105,323,475
2024-04-26,P105,292,475
2024-04-27,P105,274,475
2024-04-28,P105,267,475
2024-04-29,P105,233,475
2024-04-30,P105,192,475
2024-05-01,P105,147,475
2024-05-02,P105,110,475
2024-05-03,P105,74,475
2024-05-04,P105,53,475
2024-05-05,P105,46,475
2024-05-06,P105,6,475
2024-05-07,P105,442,510
2024-05-08,P105,407,510
2024-05-09,P105,372,510
2024-05-10,P105,346,510
2024-05-11,P105,328,510
2024-05-12,P105,322,510
2024-05-13,P105,294,510
2024-05-14,P105,258,510
2024-05-15,P105,228,510
2024-05-16,P105,705,0
2024-05-17,P105,673,0
2024-05-18,P105,655,0
2024-05-19,P105,649,0
2024-05-20,P105,613,0
2024-05-21,P105,579,0
2024-05-22,P105,544,0
2024-05-23,P105,516,0
2024-05-24,P105,486,0
2024-05-25,P105,467,0
2024-05-26,P105,459,430
2024-05-27,P105,429,430
2024-05-28,P105,397,430
2024-05-29,P105,368,430
2024-05-30,P105,338,430
2024-05-31,P105,312,430
2024-06-01,P105,296,430
2024-06-02,P105,289,430
2024-06-03,P105,260,430
2024-06-04,P105,227,430
2024-06-05,P105,195,430
2024-06-06,P105,160,430
2024-06-07,P105,132,430
2024-06-08,P105,104,430
2024-06-09,P105,98,430
2024-06-10,P105,500,0
2024-06-11,P105,465,0
2024-06-12,P105,433,420
2024-06-13,P105,402,420
2024-06-14,P105,368,420
2024-06-15,P105,349,420
2024-06-16,P105,344,420
2024-06-17,P105,310,420
2024-06-18,P105,277,420
2024-06-19,P105,247,420
2024-06-20,P105,215,420
2024-06-21,P105,191,420
2024-06-22,P105,172,420
2024-06-23,P105,585,0
2024-06-24,P105,557,0
2024-06-25,P105,527,0
2024-06-26,P105,501,0
2024-06-27,P105,472,0
2024-06-28,P105,445,0
2024-06-29,P105,431,0
2024-06-30,P105,424,395
2024-07-01,P105,389,395
2024-07-02,P105,357,395
2024-07-03,P105,327,395
2024-07-04,P105,295,395
2024-07-05,P105,266,395
2024-07-06,P105,252,395
2024-07-07,P105,246,395
2024-07-08,P105,217,395
2024-07-09,P105,580,0
2024-07-10,P105,549,0
2024-07-11,P105,518,0
2024-07-12,P105,494,0
2024-07-13,P105,477,0
2024-07-14,P105,471,0
2024-07-15,P105,432,405
2024-07-16,P105,402,405
2024-07-17,P105,370,405
2024-07-18,P105,331,405
2024-07-19,P105,302,405
2024-07-20,P105,276,405
2024-07-21,P105,270,405
2024-07-22,P105,235,405
2024-07-23,P105,208,405
2024-07-24,P105,176,405
2024-07-25,P105,148,405
2024-07-26,P105,120,405
2024-07-27,P105,107,405
2024-07-28,P105,100,405
2024-07-29,P105,71,405
2024-07-30,P105,449,0
2024-07-31,P105,414,415
2024-08-01,P105,386,415
2024-08-02,P105,357,415
2024-08-03,P105,340,415
2024-08-04,P105,333,415
2024-08-05,P105,310,415
2024-08-06,P105,276,415
2024-08-07,P105,246,415
2024-08-08,P105,217,415
2024-08-09,P105,189,415
2024-08-10,P105,176,415
2024-08-11,P105,585,0
2024-08-12,P105,559,0
2024-08-13,P105,529,0
2024-08-14,P105,498,0
2024-08-15,P105,464,0
2024-08-16,P105,438,0
2024-08-17,P105,420,0
2024-08-18,P105,413,385
2024-08-19,P105,384,385
2024-08-20,P105,356,385
2024-08-21,P105,330,385
2024-08-22,P105,299,385
2024-08-23,P105,273,385
2024-08-24,P105,255,385
2024-08-25,P105,249,385
2024-08-26,P105,221,385
2024-08-27,P105,573,0
2024-08-28,P105,544,0
2024-08-29,P105,514,0
2024-08-30,P105,482,0
2024-08-31,P105,466,0
2024-09-01,P105,460,0
2024-09-02,P105,428,0
2024-09-03,P105,402,390
2024-09-04,P105,369,390
2024-09-05,P105,338,390
2024-09-06,P105,306,390
2024-09-07,P105,270,390
2024-09-08,P105,264,390
2024-09-09,P105,229,390
2024-09-10,P105,198,390
2024-09-11,P105,165,390
2024-09-12,P105,135,390
2024-09-13,P105,104,390
2024-09-14,P105,88,390
2024-09-15,P105,462,450
2024-09-16,P105,423,450
2024-09-17,P105,387,450
2024-09-18,P105,349,450
2024-09-19,P105,323,450
2024-09-20,P105,298,450
2024-09-21,P105,282,450
2024-09-22,P105,275,450
2024-09-23,P105,244,450
2024-09-24,P105,217,450
2024-09-25,P105,630,0
2024-09-26,P105,590,0
2024-09-27,P105,555,0
2024-09-28,P105,536,0
2024-09-29,P105,529,0
2024-09-30,P105,499,0
2024-10-01,P105,465,0
2024-10-02,P105,424,435
2024-10-03,P105,393,435
2024-10-04,P105,363,435
2024-10-05,P105,331,435
2024-10-06,P105,318,435
2024-10-07,P105,288,435
2024-10-08,P105,254,435
2024-10-09,P105,185,435
2024-10-10,P105,152,435
2024-10-11,P105,116,435
2024-10-12,P105,100,435
2024-10-13,P105,83,435
2024-10-14,P105,49,435
2024-10-15,P105,440,530
2024-10-16,P105,404,530
2024-10-17,P105,371,530
2024-10-18,P105,337,530
2024-10-19,P105,320,530
2024-10-20,P105,314,530
2024-10-21,P105,280,530
2024-10-22,P105,245,530
2024-10-23,P105,216,530
2024-10-24,P105,182,530
2024-10-25,P105,157,530
2024-10-26,P105,652,0
2024-10-27,P105,645,0
2024-10-28,P105,610,0
2024-10-29,P105,575,0
2024-10-30,P105,539,0
2024-10-31,P105,507,0
2024-11-01,P105,474,455
2024-11-02,P105,455,455
2024-11-03,P105,448,455
2024-11-04,P105,411,455
2024-11-05,P105,373,455
2024-11-06,P105,337,455
2024-11-07,P105,292,455
2024-11-08,P105,259,455
2024-11-09,P105,241,455
2024-11-10,P105,229,455
2024-11-11,P105,197,455
2024-11-12,P105,156,455
2024-11-13,P105,122,455
2024-11-14,P105,88,455
2024-11-15,P105,55,455
2024-11-16,P105,493,480
2024-11-17,P105,487,480
2024-11-18,P105,452,480
2024-11-19,P105,410,480
2024-11-20,P105,371,480
2024-11-21,P105,328,480
2024-11-22,P105,290,480
2024-11-23,P105,270,480
2024-11-24,P105,261,480
2024-11-25,P105,704,0
2024-11-26,P105,665,0
2024-11-27,P105,627,0
2024-11-28,P105,583,0
2024-11-29,P105,547,510
2024-11-30,P105,529,510
2024-12-01,P105,521,510
2024-12-02,P105,486,510
2024-12-03,P105,407,510
2024-12-04,P105,366,510
2024-12-05,P105,329,510
2024-12-06,P105,291,510
2024-12-07,P105,274,510
2024-12-08,P105,266,510
2024-12-09,P105,229,510
2024-12-10,P105,686,0
2024-12-11,P105,646,0
2024-12-12,P105,610,0
2024-12-13,P105,579,550
2024-12-14,P105,556,550
2024-12-15,P105,548,550
2024-12-16,P105,512,550
2024-12-17,P105,470,550
2024-12-18,P105,427,550
2024-12-19,P105,385,550
2024-12-20,P105,348,550
2024-12-21,P105,327,550
2024-12-22,P105,319,550
2024-12-23,P105,278,550
2024-12-24,P105,235,550
2024-12-25,P105,190,550
2024-12-26,P105,151,550
2024-12-27,P105,117,550
2024-12-28,P105,647,0
2024-12-29,P105,638,0
2024-12-30,P105,606,0
2024-12-31,P105,573,0
2025-01-01,P105,528,520
2025-01-02,P105,454,520
2025-01-03,P105,422,520
2025-01-04,P105,401,520
2025-01-05,P105,393,520
2025-01-06,P105,334,520
2025-01-07,P105,291,520
2025-01-08,P105,256,520
2025-01-09,P105,221,520
2025-01-10,P105,184,520
2025-01-11,P105,683,0
2025-01-12,P105,676,0
2025-01-13,P105,632,0
2025-01-14,P105,592,580
2025-01-15,P105,553,580
2025-01-16,P105,512,580
2025-01-17,P105,474,580
2025-01-18,P105,451,580
2025-01-19,P105,443,580
2025-01-20,P105,409,580
2025-01-21,P105,368,580
2025-01-22,P105,326,580
2025-01-23,P105,291,580
2025-01-24,P105,259,580
2025-01-25,P105,818,0
2025-01-26,P105,810,0
2025-01-27,P105,776,0
2025-01-28,P105,729,0
2025-01-29,P105,690,0
2025-01-30,P105,645,0
2025-01-31,P105,607,0
2025-02-01,P105,585,0
2025-02-02,P105,569,0
2025-02-03,P105,540,520
2025-02-04,P105,503,520
2025-02-05,P105,462,520
2025-02-06,P105,420,520
2025-02-07,P105,363,520
2025-02-08,P105,342,520
2025-02-09,P105,335,520
2025-02-10,P105,293,520
2025-02-11,P105,251,520
2025-02-12,P105,206,520
2025-02-13,P105,161,520
2025-02-14,P105,121,520
2025-02-15,P105,98,520
2025-02-16,P105,90,520
2025-02-17,P105,37,520
2025-02-18,P105,1,520
2025-02-19,P105,0,520
2025-02-20,P105,0,520
2025-02-21,P105,0,520
2025-02-22,P105,0,520
2025-02-23,P105,0,520
2025-02-24,P105,0,520
2025-02-25,P105,0,520
2025-02-26,P105,480,555
2025-02-27,P105,435,555
2025-02-28,P105,406,555
2025-03-01,P105,385,555
2025-03-02,P105,377,555
2025-03-03,P105,334,555
2025-03-04,P105,291,555
2025-03-05,P105,249,555
2025-03-06,P105,214,555
2025-03-07,P105,177,555
2025-03-08,P105,157,555
2025-03-09,P105,148,555
2025-03-10,P105,659,0
2025-03-11,P105,617,0
2025-03-12,P105,582,0
2025-03-13,P105,542,515
2025-03-14,P105,494,515
2025-03-15,P105,470,515
2025-03-16,P105,464,515
2025-03-17,P105,424,515
2025-03-18,P105,379,515
2025-03-19,P105,340,515
2025-03-20,P105,303,515
2025-03-21,P105,267,515
2025-03-22,P105,245,515
2025-03-23,P105,753,0
2025-03-24,P105,685,0
2025-03-25,P105,645,0
2025-03-26,P105,609,565
2025-03-27,P105,566,565
2025-03-28,P105,536,565
2025-03-29,P105,517,565
2025-03-30,P105,509,565
2025-03-31,P105,461,565
2025-04-01,P105,424,565
2025-04-02,P105,394,565
2025-04-03,P105,358,565
2025-04-04,P105,320,565
2025-04-05,P105,298,565
2025-04-06,P105,853,0
2025-04-07,P105,809,0
2025-04-08,P105,769,0
2025-04-09,P105,734,0
2025-04-10,P105,690,0
2025-04-11,P105,656,0
2025-04-12,P105,638,0
2025-04-13,P105,631,0
2025-04-14,P105,599,0
2025-04-15,P105,562,0
2025-04-16,P105,525,500
2025-04-17,P105,485,500
2025-04-18,P105,451,500
2025-04-19,P105,434,500
2025-04-20,P105,428,500
2025-04-21,P105,390,500
2025-04-22,P105,351,500
2025-04-23,P105,316,500
2025-04-24,P105,282,500
2025-04-25,P105,246,500
2025-04-26,P105,224,500
2025-04-27,P105,717,0
2025-04-28,P105,680,0
2025-04-29,P105,638,0
2025-04-30,P105,604,0
2025-05-01,P105,568,0
2025-05-02,P105,534,0
2025-05-03,P105,518,480
2025-05-04,P105,510,480
2025-05-05,P105,474,480
2025-05-06,P105,435,480
2025-05-07,P105,403,480
2025-05-08,P105,368,480
2025-05-09,P105,299,480
2025-05-10,P105,276,480
2025-05-11,P105,268,480
2025-05-12,P105,237,480
2025-05-13,P105,199,480
2025-05-14,P105,165,480
2025-05-15,P105,609,0
2025-05-16,P105,579,0
2025-05-17,P105,564,0
2025-05-18,P105,557,0
2025-05-19,P105,490,535
2025-05-20,P105,453,535
2025-05-21,P105,416,535
2025-05-22,P105,381,535
2025-05-23,P105,347,535
2025-05-24,P105,328,535
2025-05-25,P105,321,535
2025-05-26,P105,287,535
2025-05-27,P105,245,535
2025-05-28,P105,210,535
2025-05-29,P105,176,535
2025-05-30,P105,144,535
2025-05-31,P105,127,535
2025-06-01,P105,112,535
2025-06-02,P105,78,535
2025-06-03,P105,45,535
2025-06-04,P105,546,0
2025-06-05,P105,516,0
2025-06-06,P105,484,460
2025-06-07,P105,466,460
2025-06-08,P105,459,460
2025-06-09,P105,433,460
2025-06-10,P105,397,460
2025-06-11,P105,363,460
2025-06-12,P105,334,460
2025-06-13,P105,300,460
2025-06-14,P105,286,460
2025-06-15,P105,278,460
2025-06-16,P105,246,460
2025-06-17,P105,221,460
